timestamp,x_des,y_des,x_act,y_act,yaw_act,sliding_surface_x,sliding_surface_y,cmd_vel_linear_x,cmd_vel_angular_z
1775746622.8563101,2.5416738128793686,1.5937045613673988,2.595058872158501,1.461403525197045,2.1077866708751714,0.14098919968246987,-0.02180766605765907,0.1389515672519696,0.0738867676061377
1775746622.8764436,2.5416738128793686,1.5937045613673988,2.5909663538856007,1.4622830538679492,2.110843314696687,0.1380632488804123,-0.025296374065551276,0.1389515672519696,0.0738867676061377
1775746622.8965583,2.5416738128793686,1.5937045613673988,2.587398688626583,1.4627397613223656,2.113554395377101,0.13576039036950746,-0.02848963881225402,0.1389515672519696,0.0738867676061377
1775746622.9166024,2.5363663956899387,1.602137792705368,2.5842323997948076,1.4628648823496249,2.1160107045356047,0.14390396204597214,-0.031300920360231854,0.14173252777363413,0.06182737521033349
1775746622.936639,2.5363663956899387,1.602137792705368,2.581366043505272,1.4627452378018342,2.118093478364638,0.14244902822115257,-0.03411051194115922,0.14173252777363413,0.06182737521033349
1775746622.9570541,2.531013486507824,1.6105808676112816,2.5786836936758317,1.4624770250529442,2.11975784085725,0.1512168717230501,-0.03661494965557355,0.14731013928749637,0.05556666879025668
1775746622.9764664,2.531013486507824,1.6105808676112816,2.57609064870075,1.4621317684868778,2.1209904331603924,0.15011014964826166,-0.03919220017798118,0.14731013928749637,0.05556666879025668
1775746622.9963412,2.531013486507824,1.6105808676112816,2.5735015333621,1.4617295003373465,2.121832752108767,0.14906422494637292,-0.04173512316919895,0.14731013928749637,0.05556666879025668
1775746623.016211,2.5256082039648886,1.619043915422077,2.570975180645309,1.4612906917229642,2.1232563495668173,0.15809305470858215,-0.044168181007297656,0.1539434220530082,0.0570387300377163
1775746623.0365405,2.5256082039648886,1.619043915422077,2.5687140441476912,1.4612910002545259,2.1252818691463466,0.1568125027268769,-0.04641050193931481,0.1539434220530082,0.0570387300377163
1775746623.056647,2.5202150824814655,1.6274261697640664,2.566542743951984,1.462501116647927,2.1257007061934443,0.1645864703910054,-0.047516514254721,0.15997598545953526,0.055626034336307445
1775746623.076244,2.5202150824814655,1.6274261697640664,2.5645165545838786,1.4647657016532645,2.125403968063487,0.16160841209116994,-0.047997598459055074,0.15997598545953526,0.055626034336307445
1775746623.09645,2.5202150824814655,1.6274261697640664,2.5626842988339114,1.4677930981839862,2.124942262038807,0.1580920439187937,-0.047887968523002436,0.15997598545953526,0.055626034336307445
1775746623.1165302,2.514774015855683,1.6358213989238193,2.560997402119325,1.4713809453123765,2.1246694995072097,0.16416838618312282,-0.047180559552043685,0.16203508085779972,0.06766337213270446
1775746623.136272,2.514774015855683,1.6358213989238193,2.5593716872798282,1.4754369406522387,2.1246560190675585,0.15986431161537656,-0.046427670879187484,0.16203508085779972,0.06766337213270446
1775746623.1563807,2.509290922728289,1.64421989560807,2.557774650414549,1.4798919921844833,2.1249501002783058,0.16524887989753248,-0.04524532447179447,0.16160490069962818,0.07823408173970045
1775746623.1766267,2.509290922728289,1.64421989560807,2.5561586769295133,1.484733719900699,2.1257272751568244,0.1602470722233308,-0.04419618161650894,0.16160490069962818,0.07823408173970045
1775746623.1963432,2.509290922728289,1.64421989560807,2.5544905292124716,1.489957927550492,2.126987416848288,0.15487376990852927,-0.04305664419856873,0.16160490069962818,0.07823408173970045
1775746623.2175002,2.503816478300642,1.6525444148313146,2.552747195536395,1.495558660932391,2.1285814301291994,0.15909078866607923,-0.04157959809838942,0.1591110473596059,0.08148676384992999
1775746623.2363403,2.503816478300642,1.6525444148313146,2.5509124426789107,1.5015140339355528,2.130398444742656,0.15299402005933302,-0.04026208688484084,0.1591110473596059,0.08148676384992999
1775746623.2570693,2.498274262693692,1.6609111079050227,2.550035495054348,1.5045524172955023,2.1314367405004653,0.15994541457729372,-0.039303048995150414,0.15470410250118805,0.07818400258998323
1775746623.2763565,2.498274262693692,1.6609111079050227,2.5486896793559315,1.5103833606352335,2.1338422069571514,0.15420122170467587,-0.03771339496956165,0.15470410250118805,0.07818400258998323
1775746623.296205,2.498274262693692,1.6609111079050227,2.5477700817322475,1.5157168037024338,2.1362861334508807,0.1491126790713268,-0.03600876303544556,0.15470410250118805,0.07818400258998323
1775746623.3170016,2.492722476813881,1.66923175550517,2.547292493400951,1.5205414524470229,2.13870401790417,0.15470165925833518,-0.03397189362627072,0.15187489034838644,0.06996506296678329
1775746623.3362439,2.492722476813881,1.66923175550517,2.5472901974596978,1.5249482990007404,2.1409991421768977,0.15091239677660379,-0.031949968020115745,0.15187489034838644,0.06996506296678329
1775746623.3562663,2.4871668169178607,1.677498502181948,2.547749235592326,1.529127164672908,2.143161103698907,0.1575370237871015,-0.029434153342195124,0.1525230415596343,0.06300766196932861
1775746623.376869,2.4871668169178607,1.677498502181948,2.5485842863164225,1.5332294091049805,2.145071499078065,0.1544899389617211,-0.02680551294375219,0.1525230415596343,0.06300766196932861
1775746623.3963425,2.4871668169178607,1.677498502181948,2.549692785777124,1.5373580795925736,2.1467722656411605,0.1515853182177493,-0.02388987497124412,0.1525230415596343,0.06300766196932861
1775746623.4164255,2.4815552040546445,1.6857887676780008,2.55097125435037,1.5415935439815063,2.1484174803331584,0.15870498417764964,-0.020581024578790873,0.15489374847712092,0.05972507378229192
1775746623.4362695,2.4815552040546445,1.6857887676780008,2.552308597721189,1.54600225290717,2.1500693260918338,0.15571337786269684,-0.01731058582768725,0.15489374847712092,0.05972507378229192
1775746623.4562972,2.475933864841952,1.6940340896595891,2.5536279043680574,1.5506508124507035,2.15174068505303,0.16250004377718674,-0.013742770224978315,0.15701050213385362,0.05726832124256759
1775746623.4765232,2.475933864841952,1.6940340896595891,2.5548882266953314,1.5555998160374533,2.153533510925505,0.1590364965858924,-0.01025827093852276,0.15701050213385362,0.05726832124256759
1775746623.496344,2.475933864841952,1.6940340896595891,2.5561031688619655,1.5605092230513424,2.1548125721953193,0.1555974421617344,-0.006741164775401612,0.15701050213385362,0.05726832124256759
1775746623.5163233,2.4702595863947066,1.7022977341890146,2.5571711499947525,1.5652510339818464,2.154734770451703,0.16225332657369596,-0.0030456429284873576,0.15829162564096488,0.057837897310487704
1775746623.5368986,2.4702595863947066,1.7022977341890146,2.5582136388386516,1.5697371041867534,2.1541879688055556,0.1590851604090172,0.0003843247922098447,0.15829162564096488,0.057837897310487704
1775746623.5561988,2.4644937211538194,1.710634589382958,2.5593314577424455,1.5738576686186123,2.153656001203262,0.16639395522291733,0.0038953819201097972,0.16051180476151744,0.07165636899275112
1775746623.576244,2.4644937211538194,1.710634589382958,2.560573848679849,1.5776174084598613,2.153370492826446,0.16393680144449,0.007048862198665767,0.16051180476151744,0.07165636899275112
1775746623.5963821,2.4644937211538194,1.710634589382958,2.561921572287116,1.5811024848201058,2.153464460461862,0.16176902313710584,0.01007647965313048,0.16051180476151744,0.07165636899275112
1775746623.6161935,2.4588079977005117,1.7187970300311783,2.56335685644515,1.5843990079337495,2.154099115375451,0.16975884861301888,0.01323727789575492,0.16437679685370066,0.08141421539872999
1775746623.6363916,2.4588079977005117,1.7187970300311783,2.56484845844226,1.5876038766991658,2.1553527136947768,0.16792569677291708,0.01603693109199987,0.16437679685370066,0.08141421539872999
1775746623.6565084,2.4531026243528262,1.7269300838173143,2.566375081725977,1.5908047299149166,2.157125543585545,0.17606378994104538,0.019034270303867687,0.16913051975108354,0.08110534098765414
1775746623.6762974,2.4531026243528262,1.7269300838173143,2.5679213980770847,1.5940746179738268,2.1591590208621914,0.17424027887043658,0.021777300640461683,0.16913051975108354,0.08110534098765414
1775746623.696337,2.4531026243528262,1.7269300838173143,2.569449091560258,1.597343424694809,2.1605581209605114,0.1724036060395906,0.024621114489966345,0.16913051975108354,0.08110534098765414
1775746623.7164233,2.447325173732937,1.7351079199902952,2.570554724882434,1.600538248200431,2.1611392680720347,0.18038896317466063,0.027465265462202015,0.1747290694709096,0.0808212324682735
1775746623.7366257,2.447325173732937,1.7351079199902952,2.570590612869733,1.6040240826329577,2.163328803584581,0.17757710812969307,0.0290467135870362,0.1747290694709096,0.0808212324682735
1775746623.7563274,2.441546203207471,1.743230374219995,2.569676170221471,1.6076512148298552,2.1662755762220134,0.18411205812063405,0.03002910192679646,0.17777275740112888,0.0781806932919634
1775746623.776257,2.441546203207471,1.743230374219995,2.5680700685243596,1.6113100152918909,2.169333983125671,0.18027534811381138,0.030200471136889687,0.17777275740112888,0.0781806932919634
1775746623.7962003,2.441546203207471,1.743230374219995,2.5659494793278985,1.6150151243453903,2.1722454560515487,0.17610767846175623,0.030023507401923083,0.17777275740112888,0.0781806932919634
1775746623.816197,2.435728527363552,1.7513499196298214,2.5633988608147638,1.6188284049896737,2.174864605886406,0.18158557648516455,0.02980510524411771,0.17795223371449326,0.06575252199367843
1775746623.8364146,2.435728527363552,1.7513499196298214,2.560475609453047,1.6227914479625882,2.177103332774429,0.176729408897348,0.029254592084866873,0.17795223371449326,0.06575252199367843
1775746623.8566377,2.4298405556622624,1.759509839148081,2.5571901872037612,1.6269460220729632,2.1789725502651294,0.18155795897612637,0.02877154468748612,0.17631543350679774,0.05833329536213358
1775746623.8762374,2.4298405556622624,1.759509839148081,2.5535372043386952,1.6313212124173841,2.180489965355181,0.1759227668993962,0.028006517158395305,0.17631543350679774,0.05833329536213358
1775746623.8962488,2.4298405556622624,1.759509839148081,2.549525907359207,1.6359381374944757,2.1817420698000864,0.16987489571175585,0.027149008587957824,0.17631543350679774,0.05833329536213358
1775746623.9166172,2.424002906577146,1.767543467331298,2.545188662618949,1.6408080121599473,2.182894720905428,0.17335754317540675,0.02636333228368165,0.17243436090285275,0.057270056901804825
1775746623.9364214,2.424002906577146,1.767543467331298,2.540690947106398,1.6455227922855107,2.183380609978612,0.16692675176272642,0.025310145932630534,0.17243436090285275,0.057270056901804825
1775746623.95644,2.418089163972766,1.7756251842879136,2.536366401137629,1.6497167941191802,2.183662786381911,0.17102817702553477,0.024326738572146456,0.16722865339188162,0.06186335967574946
1775746623.9764996,2.418089163972766,1.7756251842879136,2.53228500913575,1.6534016210748768,2.183843090605781,0.16567046666819207,0.02307784502337268,0.16722865339188162,0.06186335967574946
1775746623.9963577,2.418089163972766,1.7756251842879136,2.5284207851027696,1.6565101135834717,2.1840650368258916,0.16090951991555086,0.021670096692118307,0.16722865339188162,0.06186335967574946
1775746624.016775,2.4121687201652273,1.7836597392598317,2.5246462179332765,1.6590520818701406,2.1843362474232713,0.16664173373844082,0.020218515300454792,0.1645304884113798,0.07027212144298398
1775746624.0364246,2.4121687201652273,1.7836597392598317,2.5208347467985974,1.6611220918617067,2.1848033527443933,0.162763277019567,0.018218013832555988,0.1645304884113798,0.07027212144298398
1775746624.0565352,2.4062023849527217,1.7917003328257306,2.5169178709994124,1.6628209239590384,2.18559650638818,0.16914030746856107,0.016105193877244642,0.16457430172065035,0.07698765917794154
1775746624.077004,2.4062023849527217,1.7917003328257306,2.5128352623609573,1.6642954882222074,2.186703494838596,0.16559589954886073,0.013437374200763394,0.16457430172065035,0.07698765917794154
1775746624.0964928,2.4062023849527217,1.7917003328257306,2.508553318555911,1.6656831353887878,2.1880284093368694,0.1620036498273008,0.010529249827941595,0.16457430172065035,0.07698765917794154
1775746624.116239,2.4001740604283777,1.799767896048475,2.5040376503016724,1.6670983862248487,2.1894707754352862,0.16831523467155501,0.007669805451810244,0.16558569975829399,0.07844532669940063
1775746624.1372488,2.4001740604283777,1.799767896048475,2.499251196044151,1.668628338217204,2.1908504439151906,0.16429920037545925,0.004431160795128328,0.16558569975829399,0.07844532669940063
1775746624.1562717,2.3941699795275504,1.8077472470257145,2.4944120409793595,1.6700329900264257,2.191513103859396,0.17032790938791498,0.0014459420862129313,0.16577221253580202,0.07938036675091732
1775746624.1762285,2.3941699795275504,1.8077472470257145,2.4897046045027165,1.6714475748439732,2.1937379998412307,0.1664353829460419,-0.0019309349031373796,0.16577221253580202,0.07938036675091732
1775746624.1968496,2.3941699795275504,1.8077472470257145,2.48517281483672,1.6727887576754004,2.19673943354728,0.1626869258342637,-0.0053173343531757455,0.16577221253580202,0.07938036675091732
1775746624.216391,2.3881422287494143,1.8157028102814023,2.48089435549309,1.6739024365533532,2.199738519631625,0.16923202875288015,-0.00841566688228497,0.16611429190877666,0.07229500156267367
1775746624.2363605,2.3881422287494143,1.8157028102814023,2.47687691105984,1.6747323780360974,2.202553696286773,0.16616535390460532,-0.011643958687556702,0.16611429190877666,0.07229500156267367
1775746624.2569213,2.382089086171576,1.823636911652718,2.4730549575935328,1.6753176677469446,2.2051105567263227,0.17337660613156008,-0.014626698965868101,0.1679467361505192,0.06094679024304103
1775746624.276844,2.382089086171576,1.823636911652718,2.4693722193677474,1.6757116149706843,2.2073411361067032,0.1708376593854133,-0.01774071235102341,0.1679467361505192,0.06094679024304103
1775746624.2966306,2.382089086171576,1.823636911652718,2.4675566384162564,1.6758634576225548,2.208320112261362,0.16961754596230322,-0.019276522104047747,0.1679467361505192,0.06094679024304103
1775746624.3163116,2.3759839353848076,1.8315841063935125,2.4639191964107634,1.6761109248432104,2.2099928290863913,0.17723678955006233,-0.022172973257168313,0.17122550855875174,0.054910795455170136
1775746624.3364131,2.3759839353848076,1.8315841063935125,2.4602196749846956,1.6763025498761839,2.211208835813669,0.17484548041814138,-0.025240435767510574,0.17122550855875174,0.054910795455170136
1775746624.3564472,2.3698642885199077,1.8394953802600407,2.4564024524671284,1.6764768173072273,2.21206647734878,0.18240105705427934,-0.028173747923163392,0.17471841718100176,0.05634635106305013
1775746624.3762188,2.3698642885199077,1.8394953802600407,2.45254334559732,1.6766453703851718,2.213534705584259,0.17991146673379507,-0.03142954554474872,0.17471841718100176,0.05634635106305013
1775746624.3964002,2.3698642885199077,1.8394953802600407,2.4488636150973067,1.6772359580648675,2.215429145850063,0.17716836531716224,-0.03435671727098706,0.17471841718100176,0.05634635106305013
1775746624.4163394,2.3637261988675,1.8473761005240377,2.4452194795517497,1.6788469431286643,2.215876776497783,0.18366233076532976,-0.03621298036509868,0.17742668521527197,0.05517835063294038
1775746624.436617,2.3637261988675,1.8473761005240377,2.4416907245990505,1.6812568477314331,2.215658402959859,0.17962318730043897,-0.03754442708246137,0.17742668521527197,0.05517835063294038
1775746624.456289,2.35757638222473,1.8552179392125754,2.438313428860696,1.6842064967443628,2.215259152760627,0.18521473447111603,-0.038195369998873865,0.1771836537425019,0.0667055983516135
1775746624.4768453,2.35757638222473,1.8552179392125754,2.435001285389709,1.6875457094692548,2.215008832961306,0.18056517494613022,-0.0387918787103262,0.1771836537425019,0.0667055983516135
1775746624.4964473,2.35757638222473,1.8552179392125754,2.4316717620181985,1.6912130035608421,2.2150249186366118,0.175632665937145,-0.03925443771955889,0.1771836537425019,0.0667055983516135
1775746624.5161958,2.351365871769036,1.8630830730485002,2.4282727060451665,1.6951602136600838,2.2153626006958644,0.18044050113753451,-0.03942046946439701,0.17531824926871994,0.07705238741325154
1775746624.5366192,2.351365871769036,1.8630830730485002,2.4247402318695075,1.6994063860541782,2.216152063683593,0.17489239487781547,-0.039830952781639506,0.17531824926871994,0.07705238741325154
1775746624.5565667,2.3451386984337432,1.870915413670134,2.421032460783596,1.7039759027441244,2.2172428418276797,0.17897089705091393,-0.039976011314567184,0.17169991188902195,0.08074810557712035
1775746624.576255,2.3451386984337432,1.870915413670134,2.417117406711959,1.7088860136702937,2.218564732552293,0.17264003913455367,-0.04037174503695023,0.17169991188902195,0.08074810557712035
1775746624.5963607,2.3451386984337432,1.870915413670134,2.41300817105227,1.71410248415338,2.220089965557609,0.16593874326980262,-0.04075406310028431,0.17169991188902195,0.08074810557712035
1775746624.6162102,2.338907116308288,1.8786999497744306,2.4093002036127777,1.7193004225865174,2.2221057223866603,0.16944323953685045,-0.04064953361657766,0.16604125867323044,0.07941519032813082
1775746624.636198,2.338907116308288,1.8786999497744306,2.406316052523433,1.7240757283916084,2.224404719611677,0.1637437197669974,-0.04050442885374997,0.16604125867323044,0.07941519032813082
1775746624.6564372,2.332615629522814,1.8865058507478543,2.403994239586419,1.7283639725930333,2.2267986461592253,0.16885512501077998,-0.03989619478772742,0.162715835265574,0.07210048470885247
1775746624.6765685,2.332615629522814,1.8865058507478543,2.402343275055841,1.7321871001438034,2.2291379723026123,0.16472713884899662,-0.0392580063961236,0.162715835265574,0.07210048470885247
1775746624.6962109,2.332615629522814,1.8865058507478543,2.4013272905899297,1.7356736230687555,2.231360323089349,0.16126299734268001,-0.038287059971959796,0.162715835265574,0.07210048470885247
1775746624.7163103,2.326328894013063,1.8942528545260158,2.400833992933295,1.7389835517694272,2.2334106987110083,0.16824629378706374,-0.03677976033836811,0.1634646870894589,0.0652684597516062
1775746624.7363133,2.326328894013063,1.8942528545260158,2.4007239126307933,1.7422174618075033,2.2353215241496573,0.1655620567753964,-0.035193533362042645,0.1634646870894589,0.0652684597516062
1775746624.7569072,2.320003913167337,1.9019941753034475,2.400860697850895,1.745471031887318,2.2371486263472704,0.1730193809933266,-0.03319047837732411,0.1664289228415959,0.06104602167788317
1775746624.776496,2.320003913167337,1.9019941753034475,2.401112918200543,1.7488151751315748,2.238891923226267,0.17049234379821765,-0.031222387758170503,0.1664289228415959,0.06104602167788317
1775746624.7968655,2.320003913167337,1.9019941753034475,2.401378157092869,1.7523034809175317,2.2405862539675816,0.16786919935938804,-0.02913766405578283,0.1664289228415959,0.06104602167788317
1775746624.8164222,2.3135786468758566,1.9098046614039037,2.401583513070768,1.7559974751779068,2.242314590902139,0.17516670914553406,-0.02679796663679236,0.16960594155078249,0.05839045001349411
1775746624.8361728,2.3135786468758566,1.9098046614039037,2.4018424803968177,1.7598438103797325,2.2444902349612916,0.1722635582297428,-0.024576974055762604,0.16960594155078249,0.05839045001349411
1775746624.8562238,2.307207035325229,1.9174972480151746,2.40197636860078,1.7639610425812613,2.2451434801151406,0.1791021814802587,-0.021840363951861883,0.17181570436375826,0.057169899929432846
1775746624.8764217,2.307207035325229,1.9174972480151746,2.402041756617921,1.7682824689010936,2.2448475547592883,0.17577312094270317,-0.019039028935015995,0.17181570436375826,0.057169899929432846
1775746624.8965375,2.307207035325229,1.9174972480151746,2.402181541899433,1.7726252688910251,2.2443837727280407,0.1724748450536637,-0.016139239699448013,0.17181570436375826,0.057169899929432846
1775746624.9162006,2.300763637685083,1.925223800888121,2.402458796414505,1.7768762024615867,2.243993742346537,0.1793887302819087,-0.012984556818286808,0.17343441697040451,0.07014834819890656
1775746624.9365146,2.300763637685083,1.925223800888121,2.402873595628489,1.7810470682798332,2.2439458309410165,0.1763869179761201,-0.010051313530646463,0.17343441697040451,0.07014834819890656
1775746624.9563265,2.294384969247668,1.932821153881129,2.403387376241205,1.7851855490109063,2.2442712865517964,0.1833861578339725,-0.006878493343352582,0.17558263504668659,0.07971971632244429
1775746624.976355,2.294384969247668,1.932821153881129,2.4039643080483803,1.7893535808534224,2.245139116690591,0.18048462396424003,-0.003984534470743553,0.17558263504668659,0.07971971632244429
1775746624.9962761,2.294384969247668,1.932821153881129,2.4045710664000954,1.79361592611612,2.2465697040732633,0.17753268528733715,-0.0011032214009742414,0.17558263504668659,0.07971971632244429
1775746625.0162926,2.2878203270421134,1.9405870635384845,2.4051991562152475,1.7980155364038102,2.248498000942201,0.1846625019440299,0.0020470132730739388,0.17803823227816448,0.08024195809113198
1775746625.036344,2.2878203270421134,1.9405870635384845,2.405821459064465,1.8025715952078332,2.250614395225365,0.18151444414156287,0.005004320639704185,0.17803823227816448,0.08024195809113198
1775746625.0563805,2.2814800779910853,1.9480371284269178,2.406375022229906,1.8071158709682278,2.251851583676344,0.1881184647617888,0.008306089081159623,0.18109740268121188,0.0782316762549746
1775746625.076836,2.2814800779910853,1.9480371284269178,2.4062656882633147,1.8116191549973562,2.2534407536553838,0.1845683234664443,0.010763176967200624,0.18109740268121188,0.0782316762549746
1775746625.0965078,2.2814800779910853,1.9480371284269178,2.405412499818977,1.8160711840958346,2.255818085316866,0.18060591099779644,0.012480406883474196,0.18109740268121188,0.0782316762549746
1775746625.1163085,2.2749723638169668,1.95563308007127,2.404044551529228,1.8203968961548578,2.25849590672957,0.1864281494374112,0.01389245041182885,0.18187944993144417,0.07504577220429806
1775746625.136305,2.2749723638169668,1.95563308007127,2.402329249477341,1.824628521675218,2.2612312824854355,0.18211057174578196,0.014755009457082954,0.18187944993144417,0.07504577220429806
1775746625.156308,2.26844297971089,1.9632031091561513,2.400354178023205,1.828875857833751,2.2637956126414753,0.1876135795447949,0.015669060546539826,0.18125283763113165,0.06486610080278526
1775746625.1767342,2.26844297971089,1.9632031091561513,2.39816416392573,1.83320746550045,2.266017990992911,0.18291882048550612,0.016344972185710557,0.18125283763113165,0.06486610080278526
1775746625.196173,2.26844297971089,1.9632031091561513,2.395742937269247,1.8376815805979576,2.2679456610682984,0.1779652820940071,0.01700857710525372,0.18125283763113165,0.06486610080278526
1775746625.2163136,2.2618642852131026,1.9707790224369197,2.3930452451801285,1.8423427332343094,2.2697461467270497,0.18272401167096483,0.017783706050093356,0.17961198128862305,0.05872626735229948
1775746625.2369704,2.2618642852131026,1.9707790224369197,2.3900411836434157,1.8472257866352404,2.2713669510836443,0.1770830456176279,0.018338874640099825,0.17961198128862305,0.05872626735229948
1775746625.2569344,2.2553181184122355,1.9782669649876616,2.3867140134834277,1.8523661550923032,2.2727773771261823,0.180979867137025,0.019031102567421798,0.17617169639319633,0.05619192572391721
1775746625.276454,2.2553181184122355,1.9782669649876616,2.3831191936847507,1.8576658419333545,2.2737981441054984,0.17463195254305894,0.019530152937702036,0.17617169639319633,0.05619192572391721
1775746625.2962554,2.2553181184122355,1.9782669649876616,2.3795826857670654,1.8624208779999298,2.2741826069667375,0.16872556269889366,0.019841448087120406,0.17617169639319633,0.05619192572391721
1775746625.3167398,2.2486878846498435,1.9858002914263588,2.377888086028514,1.8645893898735708,2.274217846366752,0.1760101694346513,0.020129454714771663,0.17151329560146228,0.05999486935837217
1775746625.3362975,2.2486878846498435,1.9858002914263588,2.3747053065241044,1.8684690564091764,2.27415435869325,0.17099140226643522,0.020222504232930427,0.17151329560146228,0.05999486935837217
1775746625.3565059,2.2420688928379384,1.9932704482253434,2.3717688271309534,1.871686285835449,2.2742041231768493,0.17661779514135012,0.020271554924886,0.17147081802819958,0.06997436838309044
1775746625.3763256,2.2420688928379384,1.9932704482253434,2.3689608265797344,1.8742770598310814,2.274435292761475,0.1728302630107395,0.019765867497244516,0.17147081802819958,0.06997436838309044
1775746625.3963363,2.2420688928379384,1.9932704482253434,2.366188438472022,1.876361880646312,2.2748762541598766,0.16945523839340865,0.018926092117110035,0.17147081802819958,0.06997436838309044
1775746625.4165754,2.2353675860166606,2.0007827856581653,2.363387512298618,1.878068909905388,2.275512307736985,0.17641643500775012,0.018028818226998547,0.17079322794671786,0.07707157361701847
